Accommodation,Agent company name,Country,Course,Course Fee After Scholarships,Course Scholarships Applied,CourseFee,Dependant Children,Dependant Partner,Nationality,Recorded Video Interview,Student Deposit Amount,Uni Deposit Amount,University,age,dataset_year,email_proxy,first_name_proxy,last_name_proxy
,CRIZAC inc. Gateway & UCOL,India,MSc Robotics and Autonomous Systems,24000.0,0.0,24000,missing,missing,Indian,Failed,15000.0,0,missing,23.3,2025,email_00675,fname_00608,lname_00382
,IDP Education,Nigeria,MA Teaching English to Speakers of Other Languages,21750.0,0.0,21750,missing,missing,Nigerian,Passed,5000.0,0,missing,51.5,2025,email_00053,fname_00545,lname_00027
Arranged - private student accommodation,,Nigeria,BSc Cybersecurity,21100.0,0.0,21100,missing,missing,Nigerian,Passed,11650.0,0,AST,18.3,2025,email_00516,fname_00013,lname_00432
,CRIZAC inc. Gateway & UCOL,India,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Indian,Passed,4735.0,0,missing,28.1,2025,email_00509,fname_00213,lname_00448
,,India,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Indian,Passed,6290.0,0,missing,20.0,2025,email_00507,fname_00476,lname_00355
,Edvoy ,Pakistan,Master of Business Administration,30000.0,0.0,30000,missing,missing,Pakistani,Passed,5000.0,0,missing,31.7,2025,email_00040,fname_00028,lname_00249
,,Nigeria,BSc Business and Management with International Foundation Year,21500.0,0.0,21500,missing,missing,Nigerian,Passed,6640.0,0,AST,17.3,2025,email_00158,fname_00144,lname_00422
,CRIZAC inc. Gateway & UCOL,India,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Indian,Passed,5000.0,0,missing,27.0,2025,email_00847,fname_00829,lname_00596
,,Cameroon,BSc Business and Management,21500.0,0.0,21500,missing,missing,Cameroonian,Passed,5000.0,0,missing,27.8,2025,email_00331,fname_00297,lname_00398
,New Way Consultancy,Ghana,MRes Business and Management,22500.0,0.0,22500,missing,missing,Ghanaian,Passed,0.0,0,missing,33.3,2025,email_00103,fname_00845,lname_00071
Arranged - other,CRIZAC inc. Gateway & UCOL,Sri Lanka,MSc International Business,23500.0,0.0,23500,missing,missing,Sri Lankan,Passed,12000.0,0,missing,24.7,2025,email_00403,fname_00359,lname_00563
,,India,BSc Business and Management with International Foundation Year,21500.0,0.0,21500,missing,missing,British,Passed,18625.0,0,AST,18.6,2025,email_00533,fname_00506,lname_00481
,,Pakistan,LLB Law,15750.0,0.0,15750,missing,missing,Pakistani,Passed,15750.0,0,AST,20.2,2025,email_00809,fname_00035,lname_00576
,,India,MSc International Business,23500.0,0.0,23500,missing,missing,Indian,Passed,5000.0,0,missing,24.2,2025,email_00775,fname_00221,lname_00559
,CRIZAC inc. Gateway & UCOL,India,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Indian,Passed,12750.0,0,missing,21.8,2025,email_00183,fname_00169,lname_00287
,Edvoy ,India,MSc Business Analytics,23500.0,0.0,23500,missing,missing,Indian,Passed,6181.0,0,missing,21.9,2025,email_00887,fname_00839,lname_00478
,CRIZAC inc. Gateway & UCOL,Nigeria,MRes Business and Management,22500.0,0.0,22500,missing,missing,Nigerian,Passed,5000.0,0,missing,28.2,2025,email_00132,fname_00019,lname_00181
,Times Consultant,Pakistan,BSc Computer Science,21500.0,0.0,21500,missing,missing,Pakistani,Failed,8000.0,0,missing,19.4,2025,email_00168,fname_00151,lname_00332
,,India,MSc International Business,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,19.9,2025,email_00774,fname_00218,lname_00559
,Edvoy ,India,MRes Bioinformatics and Genomic Medicine,22500.0,0.0,22500,missing,missing,Indian,Failed,11300.0,0,missing,25.6,2025,email_00356,fname_00240,lname_00516
,Edvoy ,Bangladesh,MSc International Accounting and Finance,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,26.6,2025,email_00464,fname_00429,lname_00349
,SAMS Global,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,7000.0,0,missing,29.6,2025,email_00461,fname_00439,lname_00039
,CRIZAC inc. Gateway & UCOL,Bangladesh,MSc International Business,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,25.9,2025,email_00337,fname_00397,lname_00287
,SAMS Global,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,6000.0,0,missing,24.4,2025,email_00528,fname_00499,lname_00030
,CRIZAC inc. Gateway & UCOL,India,MSc International Business,23500.0,0.0,23500,missing,missing,Indian,Failed,20695.0,0,missing,24.7,2025,email_00537,fname_00513,lname_00000
,,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5790.0,0,missing,23.3,2025,email_00295,fname_00623,lname_00231
,,Pakistan,MSc Data Science and Artificial Intelligence,24000.0,0.0,24000,missing,missing,Pakistani,Failed,5000.0,0,missing,24.1,2025,email_00866,fname_00479,lname_00606
,CRIZAC inc. Gateway & UCOL,India,BSc Business and Management,21500.0,0.0,21500,missing,missing,Indian,Failed,5000.0,0,missing,22.9,2025,email_00718,fname_00660,lname_00000
,AIMS Education Limited,Bangladesh,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,7950.0,0,missing,25.2,2025,email_00720,fname_00662,lname_00433
,,Pakistan,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Pakistani,Failed,8250.0,0,missing,22.6,2025,email_00371,fname_00051,lname_00003
,,Pakistan,MSc Artificial Intelligence (London),24000.0,0.0,24000,missing,missing,Pakistani,Failed,8050.0,0,missing,31.6,2025,email_00015,fname_00374,lname_00538
,,Pakistan,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Pakistani,Failed,8100.0,0,missing,23.9,2025,email_00872,fname_00813,lname_00042
,,Pakistan,MSc Artificial Intelligence (London),24000.0,0.0,24000,missing,missing,Pakistani,Failed,8500.0,0,missing,29.1,2025,email_00096,fname_00479,lname_00063
,GU Group t/a GoUni,Thailand,MSc Project Management,23500.0,0.0,23500,missing,missing,Thai,Failed,5000.0,0,missing,31.6,2025,email_00840,fname_00768,lname_00315
,CRIZAC inc. Gateway & UCOL,Bangladesh,MSc Business and Management (London),23850.0,0.0,23850,missing,missing,Bangladeshi,Failed,16350.0,0,missing,32.1,2025,email_00478,fname_00447,lname_00246
,CRIZAC inc. Gateway & UCOL,Bangladesh,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5350.0,0,missing,26.8,2025,email_00343,fname_00410,lname_00026
,,Vietnam,BSc (Hons) Business and Supply Chain Management with International Foundation Year,10480.0,4500.0,14980,missing,missing,Vietnamese,Failed,6640.0,6640,AST,19.3,2025,email_00154,fname_00176,lname_00454
,JP Group Ltd,Tanzania; United Republic of,LLB (Hons) Law (Integrated Programme),11810.0,4000.0,15810,missing,missing,Tanzanian,Failed,15360.0,15810,AST,20.1,2025,email_00171,fname_00154,lname_00270
,Edvoy ,India,MSc Artificial Intelligence,24000.0,0.0,24000,missing,missing,Indian,Failed,5000.0,0,missing,30.8,2025,email_00320,fname_00674,lname_00242
,CRIZAC inc. Gateway & UCOL,India,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Indian,Failed,5350.0,0,missing,27.8,2025,email_00129,fname_00121,lname_00456
,King Study Vietnam,Vietnam,MSc Finance,23500.0,0.0,23500,missing,missing,Vietnamese,Failed,5000.0,0,missing,22.6,2025,email_00554,fname_00253,lname_00399
,CRIZAC inc. Gateway & UCOL,India,MSc Business and Management,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,26.6,2025,email_00786,fname_00668,lname_00210
,Index Education Services - China,Vietnam,MSc Information Systems and Business Analysis,23500.0,0.0,23500,missing,missing,Vietnamese,Failed,5000.0,0,missing,23.8,2025,email_00565,fname_00799,lname_00399
,Edvoy ,Bangladesh,MSc Artificial Intelligence with Business Strategy,24000.0,0.0,24000,missing,missing,Bangladeshi,Failed,5000.0,0,missing,25.3,2025,email_00313,fname_00644,lname_00239
,UKEC,China,Masters in Management,23500.0,0.0,23500,missing,missing,Chinese,Failed,5000.0,0,missing,24.9,2025,email_00641,fname_00587,lname_00316
,SAMS Global,Bangladesh,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,22.1,2025,email_00735,fname_00677,lname_00014
,CRIZAC inc. Gateway & UCOL,Bangladesh,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5350.0,0,missing,25.6,2025,email_00896,fname_00598,lname_00026
,,Nigeria,BSc (Hons) Cybersecurity (Integrated Programme),22600.0,0.0,22600,missing,missing,Nigerian,Failed,9415.0,9415,AST,20.1,2025,email_00452,fname_00479,lname_00649
,,Sri Lanka,BSc Computer Science,20590.0,0.0,20590,missing,missing,Sri Lankan,Failed,13350.0,0,missing,20.9,2025,email_00359,fname_00311,lname_00622
,Edvoy ,Bangladesh,MSc International Business,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,31.9,2025,email_00459,fname_00417,lname_00523
,Edvoy ,Bangladesh,MSc Business Analytics,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,25.8,2025,email_00471,fname_00443,lname_00219
,CRIZAC inc. Gateway & UCOL,India,MSc International Business,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,30.7,2025,email_00329,fname_00294,lname_00437
,,Cameroon,BSc Business and Management,21500.0,0.0,21500,missing,missing,Cameroonian,Failed,5000.0,0,missing,32.4,2025,email_00678,fname_00611,lname_00240
,CRIZAC inc. Gateway & UCOL,Bangladesh,MSc International Relations,22750.0,0.0,22750,missing,missing,Bangladeshi,Failed,5000.0,0,missing,22.9,2025,email_00208,fname_00496,lname_00172
,Dream World Consultancy Centre For Overseas Studies,Vietnam,MSc International Business,23500.0,0.0,23500,missing,missing,Vietnamese,Failed,5000.0,0,missing,23.5,2025,email_00861,fname_00803,lname_00399
,Edvoy ,Bangladesh,MSc Information Systems and Business Analysis,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,25.9,2025,email_00463,fname_00425,lname_00363
,Edvoy ,Bangladesh,MSc Information Systems and Business Analysis,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,24.8,2025,email_00688,fname_00624,lname_00572
,Edvoy ,Bangladesh,Master of Public Health,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,31.7,2025,email_00763,fname_00703,lname_00025
,Edvoy ,Bangladesh,MSc International Business,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,24.4,2025,email_00447,fname_00412,lname_00219
,Edvoy ,Bangladesh,MSc Artificial Intelligence,24000.0,0.0,24000,missing,missing,Bangladeshi,Failed,5000.0,0,missing,30.3,2025,email_00467,fname_00426,lname_00557
,,Bangladesh,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5350.0,0,missing,26.7,2025,email_00009,fname_00085,lname_00239
,Abroad Study Ltd,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,8350.0,0,missing,28.8,2025,email_00693,fname_00628,lname_00502
,CRIZAC inc. Gateway & UCOL,India,MSc Strategic Marketing Management,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,23.3,2025,email_00906,fname_00847,lname_00110
,CRIZAC inc. Gateway & UCOL,India,MSc Stem Cells and Regenerative Medicine,22500.0,0.0,22500,missing,missing,Indian,Failed,5000.0,0,missing,25.7,2025,email_00821,fname_00754,lname_00283
,CRIZAC inc. Gateway & UCOL,India,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Indian,Failed,5350.0,0,missing,26.1,2025,email_00895,fname_00839,lname_00253
,CRIZAC inc. Gateway & UCOL,India,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Indian,Failed,5350.0,0,missing,21.1,2025,email_00605,fname_00139,lname_00442
,STUDY ABROAD GLOBAL LTD (CS),Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5790.0,0,missing,33.6,2025,email_00733,fname_00629,lname_00239
,,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5350.0,0,missing,28.7,2025,email_00419,fname_00400,lname_00217
,CRIZAC inc. Gateway & UCOL,India,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Indian,Failed,5350.0,0,missing,24.5,2025,email_00181,fname_00044,lname_00160
,CRIZAC inc. Gateway & UCOL,India,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Indian,Failed,5475.0,0,missing,25.5,2025,email_00800,fname_00732,lname_00559
,,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,7000.0,0,missing,24.0,2025,email_00465,fname_00430,lname_00579
,,Ghana,MSc Project Management,23500.0,0.0,23500,missing,missing,Ghanaian,Failed,0.0,0,missing,30.3,2025,email_00041,fname_00363,lname_00340
,,India,MSc International Relations,22750.0,0.0,22750,missing,missing,Indian,Failed,5000.0,0,missing,27.2,2025,email_00436,fname_00379,lname_00586
,Mango Learning Express,Thailand,MSc Engineering Management,24000.0,0.0,24000,missing,missing,Thai,Failed,5000.0,0,missing,23.9,2025,email_00394,fname_00710,lname_00313
,AH & Z Associates,Bangladesh,MSc International Business,23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5000.0,0,missing,30.8,2025,email_00184,fname_00437,lname_00229
,Krishna Consultants,India,MSc Pharmaceutical Sciences,22500.0,0.0,22500,missing,missing,Indian,Failed,5000.0,0,missing,23.6,2025,email_00622,fname_00728,lname_00459
,,India,MSc International Business,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,25.6,2025,email_00495,fname_00460,lname_00539
,,Bangladesh,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5350.0,0,missing,23.5,2025,email_00489,fname_00457,lname_00050
,,Bangladesh,MSc Business and Management (London),23500.0,0.0,23500,missing,missing,Bangladeshi,Failed,5350.0,0,missing,26.2,2025,email_00120,fname_00815,lname_00095
,CRIZAC inc. Gateway & UCOL,India,MSc International Business,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,22.2,2025,email_00574,fname_00534,lname_00090
,,Ghana,MA English,21750.0,0.0,21750,missing,missing,Ghanaian,Failed,0.0,0,missing,46.7,2025,email_00596,fname_00790,lname_00423
,,Pakistan,MSc Cyber Security Management (London),23500.0,0.0,23500,missing,missing,Pakistani,Passed,7000.0,0,missing,26.2,2025,email_00016,fname_00742,lname_00003
,Aspire Educational Consulting,Pakistan,MSc Artificial Intelligence (London),24000.0,0.0,24000,missing,missing,Pakistani,Passed,5350.0,0,missing,23.8,2025,email_00220,fname_00084,lname_00182
,,Pakistan,MSc Artificial Intelligence (London),24000.0,0.0,24000,missing,missing,Pakistani,Passed,8500.0,0,missing,32.9,2025,email_00916,fname_00856,lname_00287
,CRIZAC inc. Gateway & UCOL,India,MSc Pharmacokinetics,22500.0,0.0,22500,missing,missing,Indian,Failed,5000.0,0,missing,23.7,2025,email_00725,fname_00667,lname_00390
,CRIZAC inc. Gateway & UCOL,India,Master of Public Health,23500.0,0.0,23500,missing,missing,Indian,Passed,5000.0,0,missing,25.4,2025,email_00608,fname_00559,lname_00570
,,Nigeria,BSc Business and Management,21500.0,0.0,21500,missing,missing,Nigerian,Passed,6640.0,0,AST,21.9,2025,email_00865,fname_00552,lname_00608
,,Nigeria,BSc (Hons) Business and Management with International Foundation Year,14480.0,2500.0,16980,missing,missing,Nigerian,Passed,6640.0,6640,AST,19.3,2025,email_00232,fname_00275,lname_00422
,,Pakistan,LLB (Hons) Law (Integrated Programme),14860.0,4500.0,15310,missing,missing,Pakistani,Passed,15310.0,15310,AST,21.0,2025,email_00869,fname_00810,lname_00287
,Leverage Edu (also known as Vasudhaiva Kutumbakam Limited),India,MSc Business Analytics,23500.0,0.0,23500,missing,missing,Indian,Passed,5000.0,0,missing,25.8,2025,email_00169,fname_00130,lname_00164
,Krishna Consultants,India,MSc Business Analytics,23500.0,0.0,23500,missing,missing,Indian,Failed,5000.0,0,missing,23.4,2025,email_00640,fname_00461,lname_00000
,,India,MSc Engineering Management,24000.0,0.0,24000,No,No,Indian,Failed,0.0,0,missing,29.2,2025,email_00881,fname_00090,lname_00103
,UniServ,Kenya,MSc Cyber Security Management,23500.0,0.0,23500,missing,missing,Kenyan,Passed,0.0,0,missing,40.5,2025,email_00125,fname_00117,lname_00343
,NCUK - UK,Ghana,BSc Business and International Relations,21500.0,0.0,21500,missing,missing,Ghanaian,Passed,5000.0,0,missing,19.0,2025,email_00570,fname_00342,lname_00016
,,Iran; Islamic Republic of,Neuropharmacology,22500.0,0.0,22500,No,Yes,Iranian,Passed,5000.0,0,missing,29.5,2025,email_00677,fname_00610,lname_00196
,CRIZAC inc. Gateway & UCOL,India,MSc Pharmaceutical Sciences,22500.0,0.0,22500,missing,missing,Indian,Failed,5000.0,0,missing,30.2,2025,email_00576,fname_00534,lname_00257
,CRIZAC inc. Gateway & UCOL,Pakistan,MSc Business Analytics,23500.0,0.0,23500,missing,missing,Pakistani,Failed,5000.0,0,missing,24.7,2025,email_00260,fname_00229,lname_00613
,CRIZAC inc. Gateway & UCOL,India,MSc Computer Science (London),24000.0,0.0,24000,missing,missing,Indian,Passed,5350.0,0,missing,31.5,2025,email_00573,fname_00533,lname_00393
,Krishna Consultants,Nepal,MSc Business Analytics,23500.0,0.0,23500,missing,missing,Nepalese,Passed,5000.0,0,missing,32.3,2025,email_00193,fname_00613,lname_00144
,CRIZAC inc. Gateway & UCOL,India,MSc Global Business (London),23500.0,0.0,23500,missing,missing,Indian,Passed,5350.0,0,missing,24.0,2025,email_00373,fname_00336,lname_00646
